SystemCodeNumber,Timestamp,price,diff,time
BHMMBMMBX01,2016-11-19 10:58:00,12.55,1,1751787993992
Others-CCCPS98,2016-11-17 12:31:00,12.35,1,1751787993992
Others-CCCPS202,2016-11-27 14:31:00,12.38,1,1751787993992
BHMBCCMKT01,2016-10-27 08:32:00,11.88,1,1751787993992
Others-CCCPS119a,2016-11-03 08:00:00,12.05,1,1751787993992
BHMNCPNST01,2016-11-01 12:26:00,12.78,1,1751787993992
Others-CCCPS135a,2016-11-22 14:57:00,12.73,1,1751787993992
BHMNCPHST01,2016-11-27 09:22:00,12.21,1,1751787993992
Others-CCCPS98,2016-11-19 10:58:00,12.39,1,1751787993992
Broad Street,2016-10-15 15:01:00,12.64,1,1751787993992
Others-CCCPS8,2016-10-17 15:57:00,12.56,1,1751787993992
Shopping,2016-11-25 11:27:00,12.67,1,1751787993992
BHMNCPHST01,2016-12-02 10:02:00,12.3,1,1751787993992
Others-CCCPS119a,2016-11-07 10:59:00,11.92,1,1751787993992
Broad Street,2016-11-22 12:57:00,12.74,1,1751787993992
BHMEURBRD01,2016-12-02 13:25:00,12.72,1,1751787993992
Shopping,2016-11-04 13:59:00,12.7,1,1751787993992
BHMMBMMBX01,2016-12-07 15:59:00,12.64,1,1751787993992
BHMMBMMBX01,2016-12-01 15:25:00,12.72,1,1751787993992
Broad Street,2016-11-29 10:01:00,12.78,1,1751787993992
BHMBCCMKT01,2016-11-27 14:02:00,12.12,1,1751787993992
BHMNCPNST01,2016-11-12 09:00:00,12.7,1,1751787993992
BHMNCPHST01,2016-12-14 09:03:00,12.29,1,1751787993992
BHMMBMMBX01,2016-10-10 11:57:00,12.77,1,1751787993992
BHMNCPNST01,2016-11-27 08:32:00,12.71,1,1751787993992
BHMNCPNST01,2016-11-17 11:04:00,12.74,1,1751787993992
BHMMBMMBX01,2016-10-29 12:06:00,12.81,1,1751787993992
BHMNCPHST01,2016-10-13 13:31:00,12.48,1,1751787993992
Others-CCCPS135a,2016-10-18 12:27:00,12.8,1,1751787993992
BHMEURBRD01,2016-12-07 16:32:00,12.77,1,1751787993992
BHMNCPNST01,2016-12-14 10:02:00,12.71,1,1751787993992
BHMNCPNST01,2016-11-26 15:28:00,12.78,1,1751787993992
BHMBCCTHL01,2016-11-16 08:27:00,12.81,1,1751787993992
Shopping,2016-10-30 08:25:00,12.52,1,1751787993992
Others-CCCPS98,2016-10-22 08:59:00,12.14,1,1751787993992
Others-CCCPS98,2016-12-12 12:29:00,12.35,1,1751787993992
Others-CCCPS8,2016-11-12 15:00:00,12.61,1,1751787993992
Broad Street,2016-11-17 14:30:00,12.83,1,1751787993992
Broad Street,2016-10-10 08:30:00,12.69,1,1751787993992
Broad Street,2016-11-04 11:00:00,12.75,1,1751787993992
BHMMBMMBX01,2016-12-17 10:33:00,12.73,1,1751787993992
Others-CCCPS105a,2016-12-08 14:26:00,12.73,1,1751787993992
Others-CCCPS98,2016-11-09 08:27:00,12.18,1,1751787993992
Others-CCCPS98,2016-10-22 15:59:00,12.25,1,1751787993992
BHMNCPNST01,2016-11-06 10:59:00,12.71,1,1751787993992
Broad Street,2016-12-08 10:59:00,12.79,1,1751787993992
Others-CCCPS135a,2016-12-05 13:02:00,12.85,1,1751787993992
Shopping,2016-10-31 08:00:00,12.34,1,1751787993992
Shopping,2016-12-12 11:55:00,12.49,1,1751787993992
Others-CCCPS119a,2016-11-12 12:27:00,12.12,1,1751787993992
BHMNCPNST01,2016-12-09 16:29:00,12.68,1,1751787993992
BHMBCCTHL01,2016-10-08 14:30:00,12.84,1,1751787993992
Others-CCCPS105a,2016-12-13 12:02:00,12.8,1,1751787993992
BHMBCCMKT01,2016-11-16 15:00:00,12.06,1,1751787993992
BHMBCCMKT01,2016-12-09 13:02:00,12.26,1,1751787993992
Others-CCCPS202,2016-10-24 12:56:00,12.52,1,1751787993992
BHMEURBRD01,2016-11-23 11:31:00,12.82,1,1751787993992
BHMNCPHST01,2016-10-17 14:57:00,12.53,1,1751787993992
Broad Street,2016-12-14 14:56:00,12.82,1,1751787993992
Others-CCCPS8,2016-10-29 10:59:00,12.59,1,1751787993992
Others-CCCPS135a,2016-11-06 10:00:00,12.71,1,1751787993992
Others-CCCPS202,2016-11-27 08:02:00,12.39,1,1751787993992
Shopping,2016-11-17 08:04:00,12.39,1,1751787993992
BHMNCPHST01,2016-12-01 08:05:00,12.36,1,1751787993992
BHMMBMMBX01,2016-12-13 14:29:00,12.78,1,1751787993992
BHMMBMMBX01,2016-10-05 10:30:00,12.81,1,1751787993992
Shopping,2016-11-01 13:26:00,12.56,1,1751787993992
BHMBCCMKT01,2016-10-30 15:00:00,12.25,1,1751787993992
BHMNCPHST01,2016-11-18 13:01:00,12.52,1,1751787993992
BHMEURBRD01,2016-11-27 11:31:00,12.79,1,1751787993992
BHMBCCMKT01,2016-12-08 11:32:00,12.22,1,1751787993992
BHMBCCTHL01,2016-10-22 10:26:00,12.71,1,1751787993992
Others-CCCPS119a,2016-11-03 11:26:00,12.0,1,1751787993992
Shopping,2016-11-30 12:01:00,12.68,1,1751787993992
BHMEURBRD01,2016-11-27 10:32:00,12.68,1,1751787993992
Others-CCCPS202,2016-11-10 12:00:00,12.52,1,1751787993992
BHMBCCMKT01,2016-11-28 15:41:00,12.19,1,1751787993992
Shopping,2016-11-19 13:31:00,12.76,1,1751787993992
BHMNCPNST01,2016-12-15 13:00:00,12.75,1,1751787993992
BHMBCCMKT01,2016-12-18 08:03:00,11.99,1,1751787993992
Others-CCCPS202,2016-10-27 11:59:00,12.51,1,1751787993992
Broad Street,2016-10-19 08:25:00,12.72,1,1751787993992
Others-CCCPS98,2016-11-22 12:31:00,12.41,1,1751787993992
BHMBCCTHL01,2016-10-05 12:30:00,12.78,1,1751787993992
BHMBCCTHL01,2016-11-23 11:31:00,12.83,1,1751787993992
BHMBCCMKT01,2016-10-23 11:59:00,12.06,1,1751787993992
BHMBCCMKT01,2016-12-10 11:02:00,12.11,1,1751787993992
BHMNCPHST01,2016-11-10 13:00:00,12.64,1,1751787993992
Others-CCCPS8,2016-12-06 09:29:00,12.54,1,1751787993992
Shopping,2016-11-13 11:27:00,12.66,1,1751787993992
BHMBCCTHL01,2016-10-06 10:57:00,12.84,1,1751787993992
Others-CCCPS135a,2016-11-21 12:57:00,12.79,1,1751787993992
BHMBCCTHL01,2016-11-26 09:01:00,12.76,1,1751787993992
Others-CCCPS98,2016-11-29 15:28:00,12.37,1,1751787993992
BHMEURBRD01,2016-12-02 14:58:00,12.73,1,1751787993992
Others-CCCPS119a,2016-11-17 14:30:00,11.98,1,1751787993992
Others-CCCPS135a,2016-11-06 11:26:00,12.64,1,1751787993992
BHMNCPHST01,2016-12-12 10:29:00,12.67,1,1751787993992
Others-CCCPS105a,2016-12-15 10:30:00,12.83,1,1751787993992
Others-CCCPS105a,2016-11-16 16:00:00,12.8,1,1751787993992
BHMMBMMBX01,2016-11-02 13:30:00,12.86,1,1751787993992
BHMNCPNST01,2016-12-02 11:01:00,12.66,1,1751787993992
Shopping,2016-12-13 16:29:00,12.67,1,1751787993992
Others-CCCPS98,2016-10-22 12:32:00,12.28,1,1751787993992
Broad Street,2016-10-04 10:59:00,12.78,1,1751787993992
Shopping,2016-10-05 11:04:00,12.71,1,1751787993992
BHMBCCMKT01,2016-11-28 13:31:00,12.18,1,1751787993992
BHMBCCMKT01,2016-12-14 12:30:00,12.34,1,1751787993992
Others-CCCPS135a,2016-12-06 14:29:00,12.71,1,1751787993992
BHMMBMMBX01,2016-11-23 13:57:00,12.88,1,1751787993992
BHMMBMMBX01,2016-11-18 12:01:00,12.9,1,1751787993992
BHMBCCTHL01,2016-11-15 14:30:00,12.8,1,1751787993992
Others-CCCPS105a,2016-11-01 11:00:00,12.78,1,1751787993992
Broad Street,2016-11-21 10:31:00,12.81,1,1751787993992
Shopping,2016-10-13 08:31:00,12.63,1,1751787993992
BHMBCCTHL01,2016-10-08 10:30:00,12.73,1,1751787993992
Others-CCCPS8,2016-11-07 16:33:00,12.51,1,1751787993992
Others-CCCPS98,2016-11-03 11:00:00,12.29,1,1751787993992
Others-CCCPS135a,2016-11-06 10:26:00,12.52,1,1751787993992
BHMBCCTHL01,2016-12-02 15:31:00,12.79,1,1751787993992
Others-CCCPS98,2016-10-18 15:01:00,12.34,1,1751787993992
Shopping,2016-11-13 14:00:00,12.6,1,1751787993992
Others-CCCPS135a,2016-11-21 16:31:00,12.59,1,1751787993992
BHMMBMMBX01,2016-10-06 08:30:00,12.83,1,1751787993992
Shopping,2016-10-28 16:29:00,12.58,1,1751787993992
Shopping,2016-12-02 12:58:00,12.69,1,1751787993992
BHMBCCTHL01,2016-11-25 10:27:00,12.83,1,1751787993992
BHMBCCMKT01,2016-11-07 09:59:00,12.2,1,1751787993992
Others-CCCPS119a,2016-10-12 11:31:00,11.93,1,1751787993992
Others-CCCPS98,2016-10-27 13:59:00,12.45,1,1751787993992
BHMMBMMBX01,2016-10-26 15:59:00,12.84,1,1751787993992
Broad Street,2016-12-08 13:59:00,12.85,1,1751787993992
BHMBCCTHL01,2016-10-30 10:59:00,12.75,1,1751787993992
Broad Street,2016-11-10 12:00:00,12.89,1,1751787993992
BHMMBMMBX01,2016-11-27 16:01:00,12.86,1,1751787993992
Others-CCCPS105a,2016-10-06 16:04:00,12.74,1,1751787993992
BHMBCCMKT01,2016-10-05 14:30:00,12.31,1,1751787993992
Others-CCCPS135a,2016-10-10 14:30:00,12.67,1,1751787993992
BHMNCPHST01,2016-11-08 13:00:00,12.75,1,1751787993992
Others-CCCPS105a,2016-11-04 10:00:00,12.67,1,1751787993992
BHMBCCTHL01,2016-10-11 14:30:00,12.8,1,1751787993992
BHMMBMMBX01,2016-10-06 13:57:00,12.88,1,1751787993992
BHMNCPNST01,2016-11-10 16:00:00,12.69,1,1751787993992
BHMBCCTHL01,2016-12-10 13:56:00,12.84,1,1751787993992
Broad Street,2016-11-03 09:26:00,12.88,1,1751787993992
BHMEURBRD01,2016-11-10 14:27:00,12.79,1,1751787993992
Shopping,2016-11-27 10:32:00,12.55,1,1751787993992
Others-CCCPS105a,2016-10-17 15:57:00,12.67,1,1751787993992
BHMBCCTHL01,2016-10-06 15:04:00,12.86,1,1751787993992
BHMBCCMKT01,2016-11-27 16:01:00,12.4,1,1751787993992
Others-CCCPS202,2016-10-29 13:26:00,12.58,1,1751787993992
Others-CCCPS105a,2016-11-27 08:32:00,12.57,1,1751787993992
BHMBCCTHL01,2016-10-29 08:26:00,12.59,1,1751787993992
Others-CCCPS135a,2016-11-18 14:28:00,12.72,1,1751787993992
BHMNCPHST01,2016-12-02 09:01:00,12.64,1,1751787993992
BHMNCPHST01,2016-11-02 13:30:00,12.72,1,1751787993992
Shopping,2016-12-18 15:30:00,12.6,1,1751787993992
BHMEURBRD01,2016-11-17 10:31:00,12.82,1,1751787993992
Others-CCCPS105a,2016-11-15 15:03:00,12.61,1,1751787993992
Shopping,2016-10-05 14:30:00,12.67,1,1751787993992
Broad Street,2016-11-15 11:57:00,12.89,1,1751787993992
BHMBCCTHL01,2016-10-07 09:04:00,12.51,1,1751787993992
Others-CCCPS8,2016-11-05 10:33:00,12.56,1,1751787993992
BHMEURBRD01,2016-11-21 11:04:00,12.84,1,1751787993992
Broad Street,2016-12-19 11:03:00,12.88,1,1751787993992
Broad Street,2016-12-11 14:59:00,12.76,1,1751787993992
Others-CCCPS105a,2016-10-19 11:25:00,12.66,1,1751787993992
Shopping,2016-12-19 08:30:00,12.59,1,1751787993992
BHMMBMMBX01,2016-10-26 13:59:00,12.89,1,1751787993992
Others-CCCPS105a,2016-11-20 10:27:00,12.65,1,1751787993992
BHMNCPNST01,2016-11-11 16:00:00,12.7,1,1751787993992
Others-CCCPS105a,2016-10-16 13:01:00,12.75,1,1751787993992
Others-CCCPS135a,2016-10-31 13:26:00,12.79,1,1751787993992
Others-CCCPS135a,2016-12-19 09:30:00,12.76,1,1751787993992
BHMNCPNST01,2016-10-13 13:31:00,12.77,1,1751787993992
BHMMBMMBX01,2016-12-15 12:00:00,12.89,1,1751787993992
BHMMBMMBX01,2016-10-12 12:04:00,12.92,1,1751787993992
Others-CCCPS119a,2016-10-18 08:01:00,11.77,1,1751787993992
Others-CCCPS105a,2016-11-18 15:28:00,12.73,1,1751787993992
BHMBCCMKT01,2016-12-12 13:29:00,12.49,1,1751787993992
Others-CCCPS119a,2016-10-17 16:28:00,11.82,1,1751787993992
Others-CCCPS105a,2016-11-28 14:32:00,12.78,1,1751787993992
BHMMBMMBX01,2016-11-06 15:59:00,12.9,1,1751787993992
Others-CCCPS135a,2016-10-24 11:03:00,12.76,1,1751787993992
Others-CCCPS105a,2016-11-05 11:26:00,12.68,1,1751787993992
Shopping,2016-10-09 08:04:00,12.35,1,1751787993992
BHMMBMMBX01,2016-11-02 11:56:00,12.9,1,1751787993992
Others-CCCPS105a,2016-10-08 10:57:00,12.63,1,1751787993992
Others-CCCPS98,2016-12-14 15:30:00,12.44,1,1751787993992
Others-CCCPS202,2016-10-11 15:03:00,12.56,1,1751787993992
BHMNCPHST01,2016-10-14 12:01:00,12.78,1,1751787993992
BHMNCPHST01,2016-11-26 08:01:00,12.47,1,1751787993992
BHMBCCTHL01,2016-11-27 11:31:00,12.65,1,1751787993992
Others-CCCPS8,2016-11-10 11:27:00,12.55,1,1751787993992
Others-CCCPS8,2016-11-27 14:02:00,12.65,1,1751787993992
BHMNCPNST01,2016-12-16 11:30:00,12.74,1,1751787993992
Shopping,2016-10-04 14:57:00,12.48,1,1751787993992
Shopping,2016-10-23 11:59:00,12.46,1,1751787993992
Shopping,2016-10-24 08:29:00,12.4,1,1751787993992
BHMMBMMBX01,2016-11-07 15:33:00,12.89,1,1751787993992
Others-CCCPS98,2016-11-20 13:07:00,12.44,1,1751787993992
BHMBCCTHL01,2016-11-07 09:59:00,12.63,1,1751787993992
BHMBCCTHL01,2016-10-11 08:04:00,12.57,1,1751787993992
Others-CCCPS98,2016-10-28 13:02:00,12.57,1,1751787993992
BHMNCPHST01,2016-12-13 10:29:00,12.55,1,1751787993992
Others-CCCPS8,2016-10-28 10:02:00,12.59,1,1751787993992
BHMBCCMKT01,2016-11-01 12:00:00,12.58,1,1751787993992
BHMMBMMBX01,2016-11-08 11:00:00,12.9,1,1751787993992
Broad Street,2016-10-18 09:28:00,12.77,1,1751787993992
Others-CCCPS105a,2016-11-21 09:31:00,12.57,1,1751787993992
BHMEURBRD01,2016-11-12 15:27:00,12.75,1,1751787993992
Others-CCCPS202,2016-11-10 15:27:00,12.54,1,1751787993992
Others-CCCPS135a,2016-11-24 12:30:00,12.83,1,1751787993992
BHMNCPHST01,2016-11-23 16:04:00,12.58,1,1751787993992
BHMBCCTHL01,2016-10-05 11:04:00,12.66,1,1751787993992
Shopping,2016-11-07 15:00:00,12.52,1,1751787993992
BHMEURBRD01,2016-11-07 10:59:00,12.81,1,1751787993992
Others-CCCPS105a,2016-11-14 11:00:00,12.54,1,1751787993992
Others-CCCPS119a,2016-12-13 12:29:00,11.86,1,1751787993992
Others-CCCPS202,2016-11-18 08:01:00,12.33,1,1751787993992
Broad Street,2016-10-07 12:30:00,12.83,1,1751787993992
Others-CCCPS135a,2016-11-12 10:00:00,12.68,1,1751787993992
Others-CCCPS135a,2016-10-09 14:03:00,12.71,1,1751787993992
Others-CCCPS8,2016-10-24 14:56:00,12.6,1,1751787993992
Others-CCCPS202,2016-11-04 14:26:00,12.35,1,1751787993992
Broad Street,2016-12-18 12:30:00,12.84,1,1751787993992
Others-CCCPS119a,2016-12-08 10:59:00,11.82,1,1751787993992
BHMNCPNST01,2016-10-09 13:04:00,12.78,1,1751787993992
Others-CCCPS8,2016-10-11 08:04:00,12.49,1,1751787993992
Shopping,2016-10-10 15:57:00,12.59,1,1751787993992
Others-CCCPS119a,2016-10-15 16:27:00,11.88,1,1751787993992
Others-CCCPS202,2016-10-05 16:30:00,12.33,1,1751787993992
Others-CCCPS202,2016-11-09 10:27:00,12.35,1,1751787993992
Others-CCCPS8,2016-10-07 14:30:00,12.52,1,1751787993992
BHMEURBRD01,2016-12-15 07:57:00,12.61,1,1751787993992
Others-CCCPS105a,2016-12-18 11:30:00,12.66,1,1751787993992
BHMNCPHST01,2016-10-05 10:30:00,12.63,1,1751787993992
BHMEURBRD01,2016-12-05 11:02:00,12.7,1,1751787993992
BHMEURBRD01,2016-12-07 11:59:00,12.77,1,1751787993992
Others-CCCPS105a,2016-10-19 09:32:00,12.6,1,1751787993992
Others-CCCPS202,2016-10-07 09:30:00,12.29,1,1751787993992
BHMBCCMKT01,2016-10-27 13:59:00,12.57,1,1751787993992
Others-CCCPS202,2016-11-21 09:31:00,12.22,1,1751787993992
Others-CCCPS8,2016-10-07 09:57:00,12.48,1,1751787993992
BHMBCCMKT01,2016-10-28 10:29:00,12.47,1,1751787993992
Broad Street,2016-11-08 13:34:00,12.88,1,1751787993992
BHMNCPNST01,2016-10-18 09:28:00,12.77,1,1751787993992
Others-CCCPS98,2016-12-05 08:29:00,12.45,1,1751787993992
Broad Street,2016-12-15 16:30:00,12.87,1,1751787993992
BHMNCPNST01,2016-10-29 08:26:00,12.74,1,1751787993992
Others-CCCPS105a,2016-11-08 08:26:00,12.51,1,1751787993992
Others-CCCPS135a,2016-11-01 10:00:00,12.74,1,1751787993992
BHMNCPNST01,2016-12-05 13:29:00,12.79,1,1751787993992
Others-CCCPS98,2016-11-17 14:30:00,12.42,1,1751787993992
Others-CCCPS8,2016-10-07 15:04:00,12.53,1,1751787993992
BHMBCCTHL01,2016-12-02 14:25:00,12.76,1,1751787993992
BHMEURBRD01,2016-10-19 10:59:00,12.82,1,1751787993992
BHMBCCTHL01,2016-11-08 08:26:00,12.66,1,1751787993992
Others-CCCPS119a,2016-11-03 09:00:00,11.82,1,1751787993992
BHMEURBRD01,2016-11-03 12:59:00,12.87,1,1751787993992
Others-CCCPS98,2016-11-03 09:00:00,12.34,1,1751787993992
BHMBCCMKT01,2016-11-11 13:34:00,12.53,1,1751787993992
BHMMBMMBX01,2016-10-27 11:32:00,12.89,1,1751787993992
BHMEURBRD01,2016-11-10 16:00:00,12.88,1,1751787993992
BHMNCPNST01,2016-12-12 10:02:00,12.71,1,1751787993992
Others-CCCPS202,2016-11-15 11:03:00,12.41,1,1751787993992
Others-CCCPS105a,2016-12-18 14:03:00,12.62,1,1751787993992
BHMEURBRD01,2016-11-10 12:27:00,12.91,1,1751787993992
Others-CCCPS119a,2016-10-30 07:59:00,11.75,1,1751787993992
Others-CCCPS135a,2016-11-05 08:59:00,12.43,1,1751787993992
Others-CCCPS98,2016-10-10 08:04:00,12.14,1,1751787993992
BHMEURBRD01,2016-12-12 15:56:00,12.89,1,1751787993992
Others-CCCPS119a,2016-11-20 15:01:00,12.05,1,1751787993992
Others-CCCPS202,2016-11-27 13:08:00,12.54,1,1751787993992
Others-CCCPS98,2016-10-12 15:01:00,12.19,1,1751787993992
BHMBCCTHL01,2016-12-09 13:29:00,12.76,1,1751787993992
BHMBCCTHL01,2016-11-26 11:01:00,12.81,1,1751787993992
BHMMBMMBX01,2016-10-05 12:57:00,12.92,1,1751787993992
BHMBCCTHL01,2016-11-23 08:04:00,12.76,1,1751787993992
BHMMBMMBX01,2016-11-23 15:31:00,12.91,1,1751787993992
BHMMBMMBX01,2016-11-17 15:30:00,12.9,1,1751787993992
Others-CCCPS105a,2016-11-04 16:00:00,12.61,1,1751787993992
BHMEURBRD01,2016-12-15 15:00:00,12.91,1,1751787993992
BHMNCPHST01,2016-11-26 13:01:00,12.71,1,1751787993992
Others-CCCPS135a,2016-10-29 14:26:00,12.39,1,1751787993992
BHMEURBRD01,2016-12-14 15:56:00,12.91,1,1751787993992
BHMNCPHST01,2016-10-30 14:32:00,12.59,1,1751787993992
BHMBCCTHL01,2016-10-06 14:30:00,12.79,1,1751787993992
BHMEURBRD01,2016-10-07 10:30:00,12.88,1,1751787993992
Others-CCCPS98,2016-10-04 13:29:00,12.36,1,1751787993992
Others-CCCPS202,2016-11-08 16:34:00,12.5,1,1751787993992
BHMEURBRD01,2016-10-27 12:26:00,12.91,1,1751787993992
Others-CCCPS202,2016-10-14 13:27:00,12.6,1,1751787993992
Broad Street,2016-10-28 13:29:00,12.9,1,1751787993992
Others-CCCPS105a,2016-11-04 08:59:00,12.54,1,1751787993992
BHMBCCMKT01,2016-10-26 09:26:00,12.22,1,1751787993992
Shopping,2016-11-28 16:28:00,12.65,1,1751787993992
BHMBCCTHL01,2016-12-12 16:29:00,12.83,1,1751787993992
Others-CCCPS105a,2016-10-12 10:31:00,12.59,1,1751787993992
Others-CCCPS8,2016-10-06 10:03:00,12.55,1,1751787993992
Others-CCCPS105a,2016-11-04 08:00:00,12.45,1,1751787993992
Others-CCCPS105a,2016-12-06 09:29:00,12.48,1,1751787993992
Others-CCCPS8,2016-12-13 09:02:00,12.48,1,1751787993992
BHMBCCMKT01,2016-12-12 10:29:00,12.09,1,1751787993992
Others-CCCPS8,2016-12-13 09:55:00,12.52,1,1751787993992
BHMBCCTHL01,2016-12-14 08:43:00,12.8,1,1751787993992
BHMNCPHST01,2016-11-04 11:33:00,12.61,1,1751787993992
Others-CCCPS105a,2016-12-08 08:59:00,12.44,1,1751787993992
Broad Street,2016-11-09 15:34:00,12.91,1,1751787993992
Others-CCCPS202,2016-10-14 09:27:00,12.45,1,1751787993992
Others-CCCPS119a,2016-12-14 15:30:00,12.06,1,1751787993992
BHMBCCTHL01,2016-11-07 08:00:00,12.48,1,1751787993992
BHMBCCTHL01,2016-10-11 12:03:00,12.59,1,1751787993992
BHMBCCTHL01,2016-11-14 09:27:00,12.51,1,1751787993992
BHMMBMMBX01,2016-10-25 09:00:00,12.81,1,1751787993992
Others-CCCPS119a,2016-11-07 12:59:00,12.24,1,1751787993992
BHMMBMMBX01,2016-10-04 13:02:00,12.85,1,1751787993992
Others-CCCPS202,2016-11-23 11:57:00,12.47,1,1751787993992
BHMEURBRD01,2016-12-11 15:59:00,12.8,1,1751787993992
Others-CCCPS202,2016-11-05 12:26:00,12.54,1,1751787993992
Shopping,2016-10-18 15:27:00,12.7,1,1751787993992
BHMEURBRD01,2016-10-30 09:25:00,12.52,1,1751787993992
Shopping,2016-11-17 12:04:00,12.78,1,1751787993992
BHMNCPNST01,2016-10-12 15:01:00,12.74,1,1751787993992
Shopping,2016-12-16 13:56:00,12.79,1,1751787993992
Shopping,2016-12-19 10:30:00,12.79,1,1751787993992
Others-CCCPS8,2016-10-17 16:28:00,12.53,1,1751787993992
BHMBCCTHL01,2016-10-12 09:26:00,12.59,1,1751787993992
Others-CCCPS135a,2016-12-07 15:59:00,12.53,1,1751787993992
Others-CCCPS105a,2016-10-26 12:26:00,12.58,1,1751787993992
Others-CCCPS8,2016-10-09 09:57:00,12.46,1,1751787993992
Others-CCCPS105a,2016-11-14 14:00:00,12.62,1,1751787993992
Others-CCCPS98,2016-10-23 13:26:00,12.52,1,1751787993992
Others-CCCPS119a,2016-10-12 13:04:00,12.36,1,1751787993992
Broad Street,2016-11-02 08:56:00,12.85,1,1751787993992
BHMEURBRD01,2016-12-16 09:03:00,12.53,1,1751787993992
Others-CCCPS119a,2016-11-09 14:00:00,12.21,1,1751787993992
BHMNCPHST01,2016-12-13 16:02:00,12.63,1,1751787993992
Others-CCCPS105a,2016-10-04 13:29:00,12.72,1,1751787993992
BHMNCPHST01,2016-11-04 15:26:00,12.63,1,1751787993992
Others-CCCPS135a,2016-10-10 12:30:00,12.66,1,1751787993992
Others-CCCPS8,2016-12-14 14:03:00,12.53,1,1751787993992
BHMMBMMBX01,2016-11-30 11:28:00,12.86,1,1751787993992
BHMBCCTHL01,2016-10-24 13:30:00,12.7,1,1751787993992
Others-CCCPS105a,2016-11-05 14:26:00,12.78,1,1751787993992
Others-CCCPS105a,2016-11-17 14:30:00,12.8,1,1751787993992
Others-CCCPS202,2016-11-24 11:27:00,12.52,1,1751787993992
BHMEURBRD01,2016-12-10 09:02:00,12.29,1,1751787993992
Others-CCCPS135a,2016-11-26 13:01:00,12.74,1,1751787993992
BHMBCCMKT01,2016-10-16 13:27:00,12.15,1,1751787993992
Others-CCCPS8,2016-12-18 16:30:00,12.62,1,1751787993992
Others-CCCPS98,2016-10-30 13:25:00,12.63,1,1751787993992
BHMNCPHST01,2016-10-17 13:31:00,12.72,1,1751787993992
Others-CCCPS135a,2016-11-29 11:55:00,12.79,1,1751787993992
Others-CCCPS98,2016-12-16 16:30:00,12.48,1,1751787993992
BHMBCCTHL01,2016-11-18 16:01:00,12.76,1,1751787993992
Others-CCCPS202,2016-11-04 08:26:00,12.37,1,1751787993992
BHMMBMMBX01,2016-11-25 15:27:00,12.86,1,1751787993992
Others-CCCPS119a,2016-10-14 15:27:00,12.09,1,1751787993992
Others-CCCPS8,2016-11-01 14:00:00,12.61,1,1751787993992
BHMNCPHST01,2016-11-07 09:26:00,12.62,1,1751787993992
BHMMBMMBX01,2016-11-29 13:28:00,12.88,1,1751787993992
Others-CCCPS105a,2016-11-18 11:01:00,12.75,1,1751787993992
Broad Street,2016-12-15 13:00:00,12.88,1,1751787993992
Shopping,2016-11-22 07:57:00,12.61,1,1751787993992
Shopping,2016-12-06 15:29:00,12.68,1,1751787993992
BHMBCCTHL01,2016-11-23 08:57:00,12.79,1,1751787993992
BHMMBMMBX01,2016-11-04 15:00:00,12.87,1,1751787993992
Broad Street,2016-10-07 12:03:00,12.91,1,1751787993992
Shopping,2016-11-12 15:27:00,12.67,1,1751787993992
BHMMBMMBX01,2016-10-08 09:30:00,12.83,1,1751787993992
BHMBCCMKT01,2016-10-30 10:25:00,12.09,1,1751787993992
Others-CCCPS119a,2016-10-16 10:04:00,12.17,1,1751787993992
BHMNCPHST01,2016-12-17 16:30:00,12.63,1,1751787993992
Others-CCCPS119a,2016-11-13 10:00:00,12.01,1,1751787993992
Shopping,2016-11-08 12:27:00,12.76,1,1751787993992
BHMNCPHST01,2016-10-28 10:29:00,12.59,1,1751787993992
BHMNCPNST01,2016-11-28 15:52:00,12.73,1,1751787993992
BHMBCCTHL01,2016-11-09 15:34:00,12.82,1,1751787993992
Others-CCCPS202,2016-11-20 15:01:00,12.39,1,1751787993992
Others-CCCPS105a,2016-11-05 09:26:00,12.59,1,1751787993992
BHMMBMMBX01,2016-10-16 13:01:00,12.88,1,1751787993992
Shopping,2016-11-11 11:27:00,12.78,1,1751787993992
BHMNCPNST01,2016-12-09 14:02:00,12.71,1,1751787993992
Others-CCCPS98,2016-12-11 13:26:00,12.6,1,1751787993992
Others-CCCPS98,2016-12-12 11:55:00,12.51,1,1751787993992
Others-CCCPS8,2016-10-25 16:29:00,12.62,1,1751787993992
Others-CCCPS105a,2016-11-30 13:28:00,12.7,1,1751787993992
Others-CCCPS98,2016-11-26 08:01:00,12.23,1,1751787993992
BHMMBMMBX01,2016-11-17 09:03:00,12.8,1,1751787993992
BHMNCPNST01,2016-11-28 14:25:00,12.77,1,1751787993992
Others-CCCPS8,2016-10-30 14:32:00,12.66,1,1751787993992
BHMBCCTHL01,2016-10-27 11:32:00,12.82,1,1751787993992
Others-CCCPS8,2016-10-12 10:31:00,12.63,1,1751787993992
BHMMBMMBX01,2016-11-29 16:02:00,12.82,1,1751787993992
Others-CCCPS119a,2016-11-01 14:00:00,11.92,1,1751787993992
BHMBCCTHL01,2016-10-10 15:57:00,12.81,1,1751787993992
BHMMBMMBX01,2016-10-15 09:27:00,12.69,1,1751787993992
BHMNCPNST01,2016-11-05 15:26:00,12.75,1,1751787993992
BHMNCPNST01,2016-12-08 16:32:00,12.74,1,1751787993992
Others-CCCPS119a,2016-10-25 12:02:00,12.15,1,1751787993992
Others-CCCPS8,2016-12-18 12:03:00,12.72,1,1751787993992
