SystemCodeNumber,Timestamp,price,diff,time,Occupancy,Capacity,Hour,Minute,TimeSlot,occupancyRate,EMA_occupancy
Others-CCCPS105a,2016-11-18 11:01:00,12.75,1,1751787993992,1035,2009,11,1,0.6480392156862745,0.5151816824290691,0.6035927732366079
Broad Street,2016-12-15 13:00:00,12.88,1,1751787993992,614,690,13,0,0.7647058823529411,0.8898550724637682,0.803614609484347
Shopping,2016-11-22 07:57:00,12.61,1,1751787993992,557,1920,7,57,0.4676470588235294,0.29010416666666666,0.48206456604825354
Shopping,2016-12-06 15:29:00,12.68,1,1751787993992,1385,1920,15,29,0.9107843137254902,0.7213541666666666,0.6017093663574601
BHMBCCTHL01,2016-11-23 08:57:00,12.79,1,1751787993992,286,387,8,57,0.526470588235294,0.7390180878552972,0.7665687578091495
BHMMBMMBX01,2016-11-04 15:00:00,12.87,1,1751787993992,521,687,15,0,0.8823529411764706,0.7583697234352256,0.7968405069598647
Broad Street,2016-10-07 12:03:00,12.91,1,1751787993992,545,690,12,3,0.7088235294117647,0.7898550724637681,0.7967348409740576
Shopping,2016-11-12 15:27:00,12.67,1,1751787993992,994,1920,15,27,0.9088235294117647,0.5177083333333333,0.5597088498453967
BHMMBMMBX01,2016-10-08 09:30:00,12.83,1,1751787993992,421,687,9,30,0.5588235294117647,0.6128093158660844,0.7048249114129745
BHMBCCMKT01,2016-10-30 10:25:00,12.09,1,1751787993992,61,577,10,25,0.6127450980392156,0.10571923743500866,0.16729926486291596
Others-CCCPS119a,2016-10-16 10:04:00,12.17,1,1751787993992,570,2803,10,4,0.592156862745098,0.2033535497681056,0.20108831331781632
BHMNCPHST01,2016-12-17 16:30:00,12.63,1,1751787993992,639,1200,16,30,0.9705882352941176,0.5325,0.5067985638677508
Others-CCCPS119a,2016-11-13 10:00:00,12.01,1,1751787993992,217,2803,10,0,0.5882352941176471,0.07741705315733143,0.13925268323757387
Shopping,2016-11-08 12:27:00,12.76,1,1751787993992,1521,1920,12,27,0.7323529411764705,0.7921875,0.6759481749226983
BHMNCPHST01,2016-10-28 10:29:00,12.59,1,1751787993992,498,1200,10,29,0.6166666666666666,0.415,0.4608992819338754
BHMNCPNST01,2016-11-28 15:52:00,12.73,1,1751787993992,266,485,15,52,0.9333333333333333,0.5484536082474227,0.5670805154100304
BHMBCCTHL01,2016-11-09 15:34:00,12.82,1,1751787993992,320,387,15,34,0.9156862745098039,0.8268733850129198,0.7967210714110347
Others-CCCPS202,2016-11-20 15:01:00,12.39,1,1751787993992,971,2937,15,1,0.8833333333333334,0.3306094654409261,0.3175024506070793
Others-CCCPS105a,2016-11-05 09:26:00,12.59,1,1751787993992,589,2009,9,26,0.5549019607843138,0.2931806869089099,0.44838673007275887
BHMMBMMBX01,2016-10-16 13:01:00,12.88,1,1751787993992,640,687,13,1,0.765686274509804,0.9315866084425036,0.818205759927739
Shopping,2016-11-11 11:27:00,12.78,1,1751787993992,1366,1920,11,27,0.6735294117647058,0.7114583333333333,0.6937032541280158
BHMNCPNST01,2016-12-09 14:02:00,12.71,1,1751787993992,278,485,14,2,0.8254901960784313,0.5731958762886598,0.570138195849345
Others-CCCPS98,2016-12-11 13:26:00,12.6,1,1751787993992,1038,3103,13,26,0.7901960784313725,0.33451498549790526,0.3258043822267906
Others-CCCPS98,2016-12-12 11:55:00,12.51,1,1751787993992,1082,3103,11,55,0.7009803921568627,0.34869481147276826,0.3372495968497794
Others-CCCPS8,2016-10-25 16:29:00,12.62,1,1751787993992,653,1322,16,29,0.969607843137255,0.4939485627836611,0.5066262633716169
Others-CCCPS105a,2016-11-30 13:28:00,12.7,1,1751787993992,1437,2009,13,28,0.792156862745098,0.7152812344449975,0.5818339822588782
Others-CCCPS98,2016-11-26 08:01:00,12.23,1,1751787993992,536,3103,8,1,0.47156862745098044,0.17273606187560425,0.25499282936269185
BHMMBMMBX01,2016-11-17 09:03:00,12.8,1,1751787993992,342,687,9,3,0.5323529411764706,0.4978165938864629,0.658011176907101
BHMNCPNST01,2016-11-28 14:25:00,12.77,1,1751787993992,310,485,14,25,0.8480392156862745,0.6391752577319587,0.6046567267906519
Others-CCCPS8,2016-10-30 14:32:00,12.66,1,1751787993992,708,1322,14,32,0.8549019607843137,0.5355521936459909,0.5210892285088039
BHMBCCTHL01,2016-10-27 11:32:00,12.82,1,1751787993992,276,387,11,32,0.6784313725490196,0.7131782945736435,0.754949682992339
Others-CCCPS8,2016-10-12 10:31:00,12.63,1,1751787993992,702,1322,10,31,0.6186274509803922,0.5310136157337367,0.5260514221212703
BHMMBMMBX01,2016-11-29 16:02:00,12.82,1,1751787993992,518,687,16,2,0.9431372549019609,0.7540029112081513,0.7060070440576262
Others-CCCPS119a,2016-11-01 14:00:00,11.92,1,1751787993992,529,2803,14,0,0.8235294117647058,0.18872636460934714,0.1639895239234605
BHMBCCTHL01,2016-10-10 15:57:00,12.81,1,1751787993992,245,387,15,57,0.9382352941176471,0.6330749354005168,0.6940123091964279
BHMMBMMBX01,2016-10-15 09:27:00,12.69,1,1751787993992,290,687,9,27,0.5558823529411764,0.42212518195050946,0.5640661130040678
BHMNCPNST01,2016-11-05 15:26:00,12.75,1,1751787993992,292,485,15,26,0.907843137254902,0.6020618556701031,0.6033592912303775
BHMNCPNST01,2016-12-08 16:32:00,12.74,1,1751787993992,277,485,16,32,0.9725490196078432,0.5711340206185567,0.5872466559244671
Others-CCCPS119a,2016-10-25 12:02:00,12.15,1,1751787993992,669,2803,12,2,0.707843137254902,0.2386728505173029,0.20133118722038168
Others-CCCPS8,2016-12-18 12:03:00,12.72,1,1751787993992,705,1322,12,3,0.7088235294117647,0.5332829046898638,0.5296671634055671
BHMBCCTHL01,2016-11-08 09:26:00,12.75,1,1751787993992,214,387,9,26,0.5549019607843138,0.5529715762273901,0.623491942711909
Broad Street,2016-12-11 15:25:00,12.8,1,1751787993992,202,690,15,25,0.9068627450980392,0.2927536231884058,0.5447442320812317
BHMMBMMBX01,2016-11-06 15:26:00,12.73,1,1751787993992,434,687,15,26,0.907843137254902,0.6317321688500728,0.5978991409270703
BHMMBMMBX01,2016-10-31 12:00:00,12.8,1,1751787993992,564,687,12,0,0.7058823529411765,0.8209606986899564,0.7094299198085133
Shopping,2016-11-09 15:00:00,12.8,1,1751787993992,1359,1920,15,0,0.8823529411764706,0.7078125,0.7007578770640079
Shopping,2016-11-20 09:01:00,12.62,1,1751787993992,300,1920,9,1,0.5303921568627451,0.15625,0.42850393853200397
Shopping,2016-12-19 13:30:00,12.72,1,1751787993992,1510,1920,13,30,0.7941176470588235,0.7864583333333334,0.6074811359326686
BHMBCCMKT01,2016-10-24 08:29:00,11.89,1,1751787993992,55,577,8,29,0.4990196078431372,0.09532062391681109,0.13130994438986354
BHMBCCMKT01,2016-11-28 15:02:00,11.95,1,1751787993992,171,577,15,2,0.884313725490196,0.29636048526863085,0.2138352148292472
Broad Street,2016-12-16 11:03:00,12.79,1,1751787993992,499,690,11,3,0.65,0.7231884057971014,0.6339663189391666
BHMBCCMKT01,2016-11-10 15:00:00,11.97,1,1751787993992,162,577,15,0,0.8823529411764706,0.2807625649913345,0.24729888991029086
Shopping,2016-10-30 11:25:00,12.61,1,1751787993992,427,1920,11,25,0.6715686274509803,0.22239583333333332,0.414938484633001
Others-CCCPS98,2016-11-10 14:27:00,12.26,1,1751787993992,1089,3103,14,27,0.85,0.3509506928778601,0.302971761120276
BHMMBMMBX01,2016-10-17 12:31:00,12.85,1,1751787993992,535,687,12,31,0.7362745098039216,0.7787481804949054,0.7440890501517093
Others-CCCPS135a,2016-11-10 13:34:00,12.83,1,1751787993992,3294,3883,13,34,0.7980392156862745,0.8483131599278908,0.8036624788824407
BHMEURBRD01,2016-10-13 15:04:00,12.47,1,1751787993992,408,470,15,4,0.8862745098039215,0.8680851063829788,0.5795406032870493
BHMBCCMKT01,2016-11-10 13:00:00,12.2,1,1751787993992,208,577,13,0,0.7647058823529411,0.36048526863084923,0.30389207927057005
BHMBCCTHL01,2016-12-10 15:25:00,12.81,1,1751787993992,401,387,15,25,0.9068627450980392,1.0361757105943152,0.8298338266531121
Others-CCCPS105a,2016-10-25 09:00:00,12.63,1,1751787993992,840,2009,9,0,0.5294117647058824,0.4181184668989547,0.49997622457891644
Others-CCCPS119a,2016-11-12 12:00:00,12.27,1,1751787993992,425,2803,12,0,0.7058823529411765,0.15162326079200855,0.17647722400619512
Others-CCCPS135a,2016-10-09 11:30:00,12.66,1,1751787993992,727,3883,11,30,0.6764705882352942,0.1872263713623487,0.4954444251223947
Others-CCCPS202,2016-10-08 12:30:00,12.48,1,1751787993992,611,2937,12,30,0.7352941176470589,0.2080354102826013,0.2627689304448403
BHMEURBRD01,2016-10-15 15:27:00,12.44,1,1751787993992,167,470,15,27,0.9088235294117647,0.3553191489361702,0.46742987611160974
Others-CCCPS135a,2016-10-10 11:30:00,12.71,1,1751787993992,2948,3883,11,30,0.6764705882352942,0.7592067988668555,0.6273256119946251
Others-CCCPS119a,2016-11-12 09:27:00,11.99,1,1751787993992,154,2803,9,27,0.5558823529411764,0.054941134498751334,0.11570917925247323
Others-CCCPS202,2016-10-27 15:26:00,12.48,1,1751787993992,1300,2937,15,26,0.907843137254902,0.44262853251617296,0.3526987314805066
Others-CCCPS98,2016-11-14 08:00:00,12.04,1,1751787993992,453,3103,8,0,0.47058823529411764,0.14598775378665807,0.22447975745346704
Others-CCCPS98,2016-11-03 10:00:00,12.1,1,1751787993992,1074,3103,10,0,0.5882352941176471,0.3461166612955205,0.2852982093744938
Others-CCCPS98,2016-11-20 12:34:00,12.33,1,1751787993992,887,3103,12,34,0.7392156862745098,0.2858524009023526,0.2855753051384232
BHMBCCTHL01,2016-10-28 15:02:00,12.84,1,1751787993992,337,387,15,2,0.884313725490196,0.8708010335917312,0.8503174301224217
BHMNCPNST01,2016-11-24 13:04:00,12.79,1,1751787993992,299,485,13,4,0.7686274509803921,0.6164948453608248,0.601870750642646
BHMEURBRD01,2016-12-16 12:56:00,12.6,1,1751787993992,356,470,12,56,0.7607843137254902,0.7574468085106383,0.612438342311124
Shopping,2016-10-23 10:59:00,12.45,1,1751787993992,378,1920,10,59,0.646078431372549,0.196875,0.3059067423165005
Others-CCCPS202,2016-11-15 15:30:00,12.45,1,1751787993992,1222,2937,15,30,0.9117647058823529,0.4160708205652026,0.3843847760228546
Others-CCCPS98,2016-11-19 14:31:00,12.32,1,1751787993992,1098,3103,14,31,0.853921568627451,0.3538511118272639,0.31971320848284357
BHMEURBRD01,2016-11-18 12:01:00,12.71,1,1751787993992,420,470,12,1,0.7068627450980393,0.8936170212765957,0.7530276817938599
Others-CCCPS119a,2016-10-29 13:59:00,12.23,1,1751787993992,1036,2803,13,59,0.8225490196078431,0.36960399571887265,0.24265658748567293
BHMNCPNST01,2016-10-28 10:56:00,12.83,1,1751787993992,328,485,10,56,0.6431372549019608,0.6762886597938145,0.6390797052182302
Broad Street,2016-12-14 16:30:00,12.81,1,1751787993992,506,690,16,30,0.9705882352941176,0.7333333333333333,0.6836498261362499
Shopping,2016-11-07 10:26:00,12.55,1,1751787993992,1313,1920,10,26,0.6137254901960785,0.6838541666666667,0.4948804544915836
BHMBCCTHL01,2016-12-02 12:58:00,12.89,1,1751787993992,402,387,12,58,0.7627450980392156,1.0387596899224807,0.9445385600224512
Shopping,2016-12-11 15:59:00,12.61,1,1751787993992,943,1920,15,59,0.9401960784313725,0.49114583333333334,0.49301314391245843
Others-CCCPS105a,2016-11-07 10:59:00,12.63,1,1751787993992,1132,2009,10,59,0.646078431372549,0.5634644101543056,0.531720317366611
Others-CCCPS8,2016-10-15 11:01:00,12.67,1,1751787993992,630,1322,11,1,0.6480392156862745,0.47655068078668683,0.5031089220961269
Others-CCCPS8,2016-12-15 15:26:00,12.69,1,1751787993992,846,1322,15,26,0.907843137254902,0.6399394856278366,0.5715242038619818
Shopping,2016-10-22 09:26:00,12.44,1,1751787993992,380,1920,9,26,0.5549019607843138,0.19791666666666666,0.34546490528956253
BHMNCPHST01,2016-10-18 08:01:00,12.39,1,1751787993992,247,1200,8,1,0.47156862745098044,0.20583333333333334,0.33336630763360436
BHMNCPHST01,2016-10-18 08:01:00,12.39,1,1751787993992,247,1200,8,1,0.47156862745098044,0.20583333333333334,0.26959982048346887
BHMNCPHST01,2016-10-18 08:01:00,12.39,1,1751787993992,247,1200,8,1,0.47156862745098044,0.20583333333333334,0.2377165769084011
BHMNCPHST01,2016-11-04 08:00:00,12.18,1,1751787993992,249,1200,8,0,0.47058823529411764,0.2075,0.22260828845420055
Others-CCCPS119a,2016-11-06 15:00:00,12.19,1,1751787993992,431,2803,15,0,0.8823529411764706,0.1537638244737781,0.1982102059797255
Others-CCCPS135a,2016-11-04 09:33:00,12.71,1,1751787993992,2347,3883,9,33,0.5617647058823529,0.6044295647695082,0.6158775883820666
Shopping,2016-12-02 13:25:00,12.59,1,1751787993992,1369,1920,13,25,0.7892156862745098,0.7130208333333333,0.5292428693114479
Others-CCCPS202,2016-12-11 09:59:00,12.39,1,1751787993992,523,2937,9,59,0.5872549019607842,0.1780728634661219,0.2812288197444882
Others-CCCPS135a,2016-12-02 12:01:00,12.79,1,1751787993992,3040,3883,12,1,0.7068627450980393,0.7828998197270152,0.6993887040545409
BHMMBMMBX01,2016-11-11 10:27:00,12.78,1,1751787993992,360,687,10,27,0.6147058823529411,0.5240174672489083,0.6340532587003088
BHMNCPHST01,2016-11-27 13:08:00,12.4,1,1751787993992,591,1200,13,8,0.7725490196078431,0.4925,0.3575541442271003
Others-CCCPS8,2016-11-17 09:57:00,12.68,1,1751787993992,692,1322,9,57,0.5852941176470587,0.5234493192133132,0.5474867615376475
Others-CCCPS105a,2016-11-01 09:00:00,12.57,1,1751787993992,771,2009,9,0,0.5294117647058824,0.3837730214036834,0.4577466693851472
BHMEURBRD01,2016-11-18 14:28:00,12.77,1,1751787993992,404,470,14,28,0.8509803921568627,0.8595744680851064,0.8063010749394832
BHMNCPHST01,2016-10-30 09:25:00,12.27,1,1751787993992,142,1200,9,25,0.5539215686274509,0.11833333333333333,0.23794373878021682
Others-CCCPS98,2016-12-02 15:31:00,12.34,1,1751787993992,1050,3103,15,31,0.9127450980392158,0.338382210763777,0.3290477096233103
Others-CCCPS202,2016-12-07 11:25:00,12.38,1,1751787993992,1344,2937,11,25,0.6715686274509803,0.4576098059244127,0.36941931283445045
Others-CCCPS119a,2016-11-12 15:00:00,12.01,1,1751787993992,504,2803,15,0,0.8823529411764706,0.17980734926864075,0.1890087776241831
Others-CCCPS135a,2016-11-12 08:00:00,12.51,1,1751787993992,547,3883,8,0,0.47058823529411764,0.14087046098377543,0.42012958251915816
BHMBCCMKT01,2016-10-18 11:01:00,12.21,1,1751787993992,220,577,11,1,0.6480392156862745,0.38128249566724437,0.3425872874689072
Others-CCCPS98,2016-12-06 10:02:00,12.31,1,1751787993992,917,3103,10,2,0.5901960784313726,0.2955204640670319,0.3122840868451711
Others-CCCPS8,2016-11-07 08:59:00,12.5,1,1751787993992,330,1322,8,59,0.5284313725490195,0.24962178517397882,0.39855427335581317
Shopping,2016-11-03 16:03:00,12.63,1,1751787993992,1193,1920,16,3,0.9441176470588236,0.6213541666666667,0.5752985179890573
BHMBCCMKT01,2016-10-07 15:30:00,12.17,1,1751787993992,159,577,15,30,0.9117647058823529,0.2755632582322357,0.30907527285057146
Others-CCCPS135a,2016-12-14 10:02:00,12.62,1,1751787993992,3027,3883,10,2,0.5901960784313726,0.7795518928663404,0.5998407376927493
Others-CCCPS202,2016-10-09 10:30:00,12.29,1,1751787993992,472,2937,10,30,0.6176470588235294,0.16070820565202587,0.26506375924323816
Others-CCCPS202,2016-10-09 14:03:00,12.28,1,1751787993992,685,2937,14,3,0.8264705882352942,0.23323118828736805,0.2491474737653031
BHMBCCTHL01,2016-12-10 10:29:00,12.9,1,1751787993992,345,387,10,29,0.6166666666666666,0.8914728682170543,0.9180057141197527
BHMNCPNST01,2016-11-24 12:30:00,12.85,1,1751787993992,290,485,12,30,0.7352941176470589,0.5979381443298969,0.6185089247740636
BHMBCCMKT01,2016-10-27 07:59:00,11.91,1,1751787993992,54,577,7,59,0.4696078431372549,0.09358752166377816,0.2013313972571748
Broad Street,2016-11-22 13:31:00,12.85,1,1751787993992,675,690,13,31,0.7950980392156863,0.9782608695652174,0.8309553478507337
Others-CCCPS119a,2016-12-06 11:29:00,12.19,1,1751787993992,639,2803,11,29,0.6754901960784313,0.22797003210845523,0.20848940486631917
BHMNCPHST01,2016-10-31 10:00:00,12.38,1,1751787993992,666,1200,10,0,0.5882352941176471,0.555,0.3964718693901084
Others-CCCPS119a,2016-10-16 16:31:00,12.18,1,1751787993992,329,2803,16,31,0.9715686274509804,0.11737424188369604,0.1629318233750076
Others-CCCPS119a,2016-11-10 10:27:00,12.1,1,1751787993992,554,2803,10,27,0.6147058823529411,0.19764537995005352,0.18028860166253058
BHMBCCTHL01,2016-11-08 14:00:00,12.9,1,1751787993992,339,387,14,0,0.8235294117647058,0.875968992248062,0.8969873531839074
BHMNCPNST01,2016-12-12 14:55:00,12.8,1,1751787993992,282,485,14,55,0.8774509803921569,0.5814432989690722,0.5999761118715679
BHMEURBRD01,2016-11-01 16:33:00,12.79,1,1751787993992,347,470,16,33,0.973529411764706,0.7382978723404255,0.7722994736399544
Others-CCCPS8,2016-10-12 11:31:00,12.54,1,1751787993992,738,1322,11,31,0.6774509803921569,0.5582450832072617,0.47839967828153745
BHMNCPHST01,2016-12-01 15:58:00,12.49,1,1751787993992,726,1200,15,58,0.9392156862745098,0.605,0.5007359346950542
Others-CCCPS119a,2016-10-18 08:28:00,11.85,1,1751787993992,295,2803,8,28,0.4980392156862745,0.10524438102033536,0.14276649134143296
BHMBCCTHL01,2016-10-04 13:02:00,12.92,1,1751787993992,333,387,13,2,0.7666666666666666,0.8604651162790697,0.8787262347314886
Others-CCCPS202,2016-11-23 16:30:00,12.3,1,1751787993992,1129,2937,16,30,0.9705882352941176,0.3844058563159687,0.3167766650406359
BHMBCCTHL01,2016-11-02 14:03:00,12.9,1,1751787993992,302,387,14,3,0.8264705882352942,0.7803617571059431,0.8295439959187159
Others-CCCPS202,2016-10-16 15:31:00,12.35,1,1751787993992,808,2937,15,31,0.9127450980392158,0.27511065713312904,0.29594366108688247
Others-CCCPS202,2016-11-09 16:34:00,12.38,1,1751787993992,1118,2937,16,34,0.9745098039215686,0.38066053796390875,0.3383020995253956
BHMNCPHST01,2016-11-01 16:00:00,12.56,1,1751787993992,650,1200,16,0,0.9411764705882353,0.5416666666666666,0.5212013006808605
Shopping,2016-11-10 09:00:00,12.59,1,1751787993992,942,1920,9,0,0.5294117647058824,0.490625,0.5329617589945286
BHMBCCTHL01,2016-11-09 14:27:00,12.9,1,1751787993992,332,387,14,27,0.85,0.8578811369509044,0.8437125664348102
BHMNCPNST01,2016-11-03 08:26:00,12.7,1,1751787993992,218,485,8,26,0.49607843137254903,0.44948453608247424,0.524730323977021
BHMMBMMBX01,2016-11-08 08:59:00,12.74,1,1751787993992,391,687,8,59,0.5284313725490195,0.5691411935953421,0.6015972261478255
Shopping,2016-11-23 10:04:00,12.66,1,1751787993992,1403,1920,10,4,0.592156862745098,0.7307291666666667,0.6318454628305976
BHMMBMMBX01,2016-12-01 15:58:00,12.79,1,1751787993992,589,687,15,58,0.9392156862745098,0.8573508005822417,0.7294740133650336
BHMBCCTHL01,2016-11-15 12:30:00,12.92,1,1751787993992,332,387,12,30,0.7352941176470589,0.8578811369509044,0.8507968516928572
Others-CCCPS202,2016-11-04 15:00:00,12.34,1,1751787993992,1110,2937,15,0,0.8823529411764706,0.37793667007150156,0.35811938479844857
Others-CCCPS8,2016-10-28 09:29:00,12.48,1,1751787993992,488,1322,9,29,0.5578431372549019,0.3691376701966717,0.4237686742391046
Others-CCCPS98,2016-11-27 08:32:00,12.25,1,1751787993992,541,3103,8,32,0.5019607843137255,0.17434740573638413,0.24331574629077762
BHMBCCMKT01,2016-10-08 14:57:00,12.16,1,1751787993992,395,577,14,57,0.8794117647058823,0.6845753899480069,0.4429533936025909
BHMMBMMBX01,2016-10-08 12:30:00,12.83,1,1751787993992,497,687,12,30,0.7352941176470589,0.7234352256186317,0.7264546194918327
BHMEURBRD01,2016-11-04 13:00:00,12.85,1,1751787993992,462,470,13,0,0.7647058823529411,0.9829787234042553,0.8776390985221049
Others-CCCPS98,2016-12-14 14:03:00,12.28,1,1751787993992,1216,3103,14,3,0.8264705882352942,0.39187882694166937,0.3175972866162235
Shopping,2016-10-12 08:31:00,12.58,1,1751787993992,734,1920,8,31,0.5009803921568627,0.38229166666666664,0.5070685647486322
Others-CCCPS119a,2016-11-08 12:27:00,12.07,1,1751787993992,616,2803,12,27,0.7323529411764705,0.21976453799500534,0.18126551466821916
Others-CCCPS119a,2016-11-16 11:00:00,12.01,1,1751787993992,595,2803,11,0,0.6470588235294118,0.21227256510881198,0.19676903988851557
Others-CCCPS105a,2016-12-16 09:03:00,12.55,1,1751787993992,934,2009,9,3,0.5323529411764706,0.4649079143852663,0.4613272918852067
BHMBCCTHL01,2016-12-07 09:26:00,12.9,1,1751787993992,298,387,9,26,0.5549019607843138,0.7700258397932817,0.8104113457430695
BHMNCPHST01,2016-11-13 12:00:00,12.62,1,1751787993992,256,1200,12,0,0.7058823529411765,0.21333333333333335,0.3672673170070969
Broad Street,2016-10-11 14:30:00,12.87,1,1751787993992,635,690,14,30,0.8529411764705882,0.9202898550724637,0.8756226014615986
Others-CCCPS8,2016-10-25 08:00:00,12.36,1,1751787993992,400,1322,8,0,0.47058823529411764,0.30257186081694404,0.3631702675280243
Shopping,2016-10-14 12:27:00,12.68,1,1751787993992,1226,1920,12,27,0.7323529411764705,0.6385416666666667,0.5728051157076495
BHMBCCTHL01,2016-12-16 11:30:00,12.91,1,1751787993992,370,387,11,30,0.6764705882352942,0.9560723514211886,0.8832418485821291
BHMBCCTHL01,2016-12-08 12:59:00,12.93,1,1751787993992,396,387,12,59,0.7637254901960784,1.0232558139534884,0.9532488312678087
BHMNCPNST01,2016-11-06 14:33:00,12.74,1,1751787993992,197,485,14,33,0.8558823529411765,0.4061855670103093,0.46545794549366515
Others-CCCPS105a,2016-11-25 11:00:00,12.6,1,1751787993992,1220,2009,11,0,0.6470588235294118,0.6072672971627675,0.5342972945239871
